Source,Beer,Rating,Review
Popular,Storm King,4.1,"Pours a near black color with a small short-lived tan head and light lacing.

Smells and tastes of toasted malt and coffee. Sips are lightly bitter from start to finish.

Medium body with light carbonation. Clean dry mouthfeel.

This is a good imperial stout that probably would mellow well with some age."
Popular,Storm King,4.42,"12 oz bottle poured into a pint glass. Looks dark brown to black with a khaki head that falls off to a thin cap. Smell is a nice mix of dark malt, roasted coffee, cocoa and a bit of bright floral hops. Taste starts with roast malt, a bit of fruit (raspberry), hops. In the middle I get some bitterness from the hops, more fruit, and a cocoa powder flavor. Finish is hoppy, cocoa powder, and coffee. Very balanced between sweet and bitter. Mouth feel is medium-full, rather soft and creamy even with a tight carbonation present. The alcohol is hidden pretty well. Overall, I'm glad they brought this back. For some reason I always passed this one up years ago. This is a great stout and a nice change of pace from the barrel aged and super sweet stouts that dominate."
Popular,Storm King,4.29,"Very dark almost opaque, beautiful one inch that dissipated into a foam cap with lacing. Aroma of dark malts with hops. Taste is coffee, chocolate, roasted barley and finishes with pleasant hop bitterness. I have really missed this stout and the style it represents. This is definitely to savor and enjoy."
Popular,Storm King,4.2,"Look: It pours black with a brown head. Head retention is excellent.

Smell: It has strong roasted aroma with citrus. There are some low expresso notes in the background.

Taste: It has strong roast and coffee flavors with citrus notes integrated in the malts. There is very low pine and a hint of floral.

Feel: It has a full body and slight alcohol warming.

Overall, although this is more like a black IPA to me, it has great flavors and finish."
Popular,Storm King,4.12,"Best by 10/14/22

So this is one of those classic beers that everyone in the forums talks about quite often. All that talking must've done some good, because Victory decided to bring this one back for this year. My last beer to close out a wonderful Chirstmas I just had. Let's crack it open

Pours a very dark brown with 2 fingers of tan head that slowly fades to a thin cap and leaves decent lacing

Upon first whiff of this, there's no question that this an old school Imperial Stout, just loaded with bitter roasty aromas. I'm picking up on aromas of charred toast, dark chocolate, roasted malt, acidic coffee, earthy hops, and light toffee

Oof, it's possibly even more roasty in taste. On the front end of the sip I'm tasting dark chocolate, bitter coffee, earthy hops, toffee, and light grapefruit rind. The swallow brings notes of char, caramel malt, toast, dark chocolate, herbal hops, pithy grapefruit, and acidic coffee

A medium body pairs with gentle carbonation, resulting in a roasty and bitter beer. Finishes mostly dry with a huge roast character

This beer is definitely a product of the time when it was popular, and it's pretty damn good for that. Drinks easy for what it is"
Popular,Storm King,4.24,"So this stout is very interesting to me, since it uses European malts and American hops. I read some reviews about this stout that were much older, stating that it tasted more like a black IPA than a stout, but I disagree with this assessment. It tastes like a European imperial stout to me, with cocoa, slight coffee, a bit of bread, and a little bit of a hop bite, but really can't tell that the hops create any outstanding bitterness. Certainly not a thin beer, but certainly not the thickets beer I've ever had, and quite dry on the aftertaste.. I really enjoy it, but it's not as good when warm as some other thicker stouts. Overall, great stout, but better when served up slightly on the cold side. If you want something to drink at room temp, this probably isn't it."
Popular,Storm King,4.2,"l: 75% black, head is dense, off white

s: fresh toast,

t: fresh toast, a little burned, some coffee,

f: medium body, velvety, balanced, chugging friendly

overall: good quality stuff, not so much complexity as the aged ones but still taste great, and affordable"
Popular,Storm King,3.93,"Appearance:
The type of brown called to mind by an untamed forest, thick with brawny tree trunks, swallowed up in the darkness of its own, impermeable canopy; nightfall immersing it in sightless black. Oh, it has a head too… Right. Got a little carried away there. It’s a lush, wonderful head of pale, sandy froth with long-lived retention and lace that starts as a sheet, then breaks into cobwebs.

Bouquet:
Smoked oats, coated in a chocolate that’s never even heard the word “sugar,” let alone mixed with it. The backend yields dark malts and miniscule, earthy hops, pulverized into powdery dryness.

Feel:
So plush and thick, it’s like chewing on a satin quilt—but in this case, pretend the quilt is edible and chewing on it is not the result of mental derangement. A weave on low carbonation provides a bit of fiber-like contrast to the texture… Hmm, I’m not really selling you here, am I? Look, its good okay. Full bodied and smokier than a volcanic plume. Drink it and instantly gain +100 Manly Points.

Taste:
A billowing cloud of woodsmoke engulfs the palate, leaving the tongue to blindly trip over dark, earthy hops, bang its shins on blocks of raw cacao, and fall, gratefully, onto a pillow of soft oats at the end."
Popular,Storm King,4.12,"From a 12oz bottle dated best by 10/7/22 into a pint glass.

Pours an opaque black with about two and a half fingers of tan head. Great retention, great lacing.

Smells mainly of roasted/smoky malts with a hint of coffee and baker's chocolate.

Taste is bitter dark chocolate with strong roasty/smoky notes. Touch of coffee in there too.

Mouthfeel is a bit thin for the style but still pretty full-bodied. This is a different kind of IS than the RISs I'm used to. Strong bitter aftertaste that lingers for a long time. Low to medium carbonation.

This is really a decent beer. A little different than what I'm used to but a great change of pace. Glad Victory brought this one back."
Popular,Storm King,4.92,"Perfection incarnate for me. This is exceptional - seriously. I think one of my favorite beers has to be Alchemist's Luscious. I don't get up to VT more than once (maybe twice) a year. I have a couple stowed away to enjoy this holiday season from a summer trip - I love that stuff but this is so reminiscent. Stylistically, profile, aesthetic. It's quite a surprise for me. What I'm trying to say is, this to me fills the luscious void in a sense. Price point is excellent as well. Man, what a beer. Big, bold, bitter, luscious stuff. I suspect there's something of cascade in here - that hop just becomes what you need it to. I dunno, this is wonderful stuff though. Grab it."
Popular,Storm King,4.25,"L: Jet black body with a finger of brown head.
S: aromas of coffee, espresso, hazelnut, and roasted nuts
T: big time coffee/espresso notes, followed by a nice hop finish with a touch of bitterness
F: slightly creamy, medium body
O: outstanding, underrated in my opinion"
Popular,Storm King,4.31,"pours a deep cola brown-near-black body with a tan foam head that has low retention and leaves occasional thin sudsy lacing behind as it settles to a thin murky cap with occasional thick bubbles and a thick defined halo

aroma is clear, thick and rich molasses sweetness with thin licorice herbal hop and mocha

taste is espresso with dark fruit underpinnings and that herbal licorice tinged hop; dark chocolate is kinda buried here but in there with the roasted malt; resinous pine underlying

mouthfeel is somewhat thin bodied with robust carbonation; comes across like carbonated espresso with pillowy bitter prickles throughout and a dry, hopped finish with an herbal, licorice tinged hop and robust dark chocolate and espresso aftertaste

overall:
straight up carbonated espresso beer. pretty great and somewhat complicated and tinged with resinous pine and lowkey herb. pretty great overall, but lacking balance"
Popular,Storm King,2.55,"I’m not sure how this beer gets such a high rating. Ether I’m wrong and need to study beer more to understand it or everyone else is wrong. Or I can just simply have a different opinion which is probably the case. We will go with the last one I guess. I get nothing on the nose other than a slight burnt toast scent. The taste is of burnt soap or a semi cheep cup of coffee. Mouth feel seems non existent. I think Victory can do better than this by a long shot.

After I wrote what I said above, I saw a comment below saying that it is more of a black lager and yes!!! That’s it!! The post even said if it is a black lager than it is a good black lager! This is indeed a wonderful black lager and not a stout. Shame they call it a stout. It is the hops that add too much of a bitterness for a stout without the maltiness, yet for a black lager it is perfect.

Strange how names can make all the difference."
