Source,Beer,Rating,Review
Worst,Hurricane High Gravity,2.79,"Poured from an undated 25oz can into a pils glass.

On the pour I am honestly surprised by a 2 finger fine head. The body has lively carbonation as expected, is a dark straw to gold crystal clear, and is crystal clear. The head recedes to a decent covering and remains relatively fine, some lacing is left.

Aroma on the other hand is as expected for a ""high gravity lager"". Smells kind of like sweat fermented ""green apple"" off notes along with skunk which I guess implies some sort of hopping. An alcoholic note resides at the back along with a vague note of malt. Overall it just smells like yeast that was treated like an alcohol producing slave and worked way past its useful limits with low quality hops and a malt bill that's been watered down with adjuncts, likely rice or corn syrup.

Flavor is quite similar to the aroma with some harsh out of place esters and a hard to explain tartness, behind that a surprising amount of hop bitterness creeps in likely to cover up dirty fermentation notes. Alcohol is detectable and the only positive to that is that eventually the burning and inebriation covers more and more off notes making what malt is present on the finish more and more noticeable as you drink, which is about the only redeeming factor once you actually start drinking.

Feel is at first light any other full flavor AAL but the co2 bit is quite high, and the finish is quite dry but surprisingly drawn out despite the general thinness on the palate. Not the worst but not the best pretty average, but it keeps it drinkable.

Overall it could be worse, but this isn't a very high quality beer. It will get you drunk, it's cheap, and it's not the worst thing that's passed my lips."
Worst,Hurricane High Gravity,3.63,"I find that instead of acquiring a taste for expensive craft beers, it's better to acquire a taste for cheap, high gravity beers. It's a lot cheaper and the money you save can be used for cheeseburgers. This beer fits the bill, it tastes better than Steel Reserve. While that isn't saying much, it's not bad and you get a lot of bang for the buck. I'm not going to pretend that I only drink for the taste. I like to get a buzz going, this one does it very effectively."
Worst,Hurricane High Gravity,3,"From a 25oz can:

Appearance: Clear gold, big head.

Smell: Sweet, boozy.

Taste: Sweet, fruity—apples & grapes. Little bit of corn underneath. Boozy. No weird aftertaste.

Overall: Traveling for work, must pick up a beer or three. But the beer selection is not great in this smaller city, so let's try a malt liquor. Hurricane High Gravity is not bad! Sure, it's not my first or fifteenth choice, but it's got decent flavor and no real ugliness that you can get with many high gravity malt liquors."
Worst,Hurricane High Gravity,2.39,"You ever felt down on your luck or had a really hard day at work and was thirsty? Look no further then your local gas station, dive bar, or local beer store and pickup a tallboy size or if offered 40OZ of hurricane. Why did anheuser busch name it Hurricane. Well.. it depends on the batch brewed but your bound to have a Hurricane effect either emotionally, physically or psychologically from drinking it. I’ll leave the graphic effects out.

Nevertheless it is on par with its other contenders for pour, taste, smell and overall quality. Which is in a class of its own. It’s not terrible by any means. If consumed ice cold and drank fast before it changes internal temperatures fast it is worth every penny. If your looking to get drunk fast and you have a few bucks in your pocket this is the go to malt liquor. If you have a few more bucks do yourself a favor a look to the cabinet where a tall boy or 40oz is about a dollar more. You’ll thank yourself Later"
Worst,Hurricane High Gravity,4.17,"honestly a solid product, doesn't taste bad as long as its ice cold, the price is right when im broke, and the reactions i get at parties when drinking these is priceless. usually 1 or 2 people try it and end up changing their mind haha! far from a bum drink if you ask me"
Worst,Hurricane High Gravity,3.16,"Light gold body, clear; lively carbonation; thick white head, dense and foamy. Very faint aroma; just touch of graininess. Respectable flavor; grainy, sweet, and bitter with a fairly prominent alcohol presence; phenol suggestion. Medium-heavy body; some sticky residual sugar notes; somewhat dry with a strong alcohol effect.

A basic American malt liquor. It hits the ABV style squarely, has great looks, but little distinctive smell and the taste, while not bad, doesn't lend itself to repeat visits.

Poured at 42 °F; canning data on bottom of the can: 21269"
Worst,Hurricane High Gravity,2.06,"Purchased as a tall can at Exxon for $2.07. Poured into a nonic pint glass.

L - Bright & clear gold with a one-finger quick-to-disappear pale white head.
S - Ethanol and corn come through first. Cracker and grass.
T - Lightly-browned toast and generic cereal grains. Wet hay and ethanol on the finish. Fairly sweet throughout.
F - Medium-bodied, lots of carbonation. Refreshing, but you likely won't reach for another. Dense.
O - Aside from reviewing it, I would only have this beer on two occasions: either with a friend while splitting a frozen pizza, or alone in a deep depressive state. This beer is the plastic jug vodka of beers. Depressing, terrible, but not as bad as it could get. If you're looking for all the beer part of a 4Loko with none of the added flavoring, this is as close as it gets. Would buy again, and would recommend trying at least once."
Worst,Hurricane High Gravity,3.47,"25oz can, poured into an Arcoroc nonic pint glass.

A - pours a golden yellow with a foamy white head and some lacing. Lots of small bubbles rising through the glass.

S - smells mostly of malts with some caramel. Very faint boozy and adjunct notes are present as well but are inoffensive.

T - True to the style, the taste is malt-forward with notes of caramel and toast mixed in. Some fusel notes appear as the brew warms. The sweetness of this HGML was softer than expected and is actually quite pleasant.

M - Medium-full-bodied with medium carbonation. Goes down smoothly with a dry finish.

O - Pleasantly surprised with this HGML. It's certainly much better than some of the others in its class. Tick completed."
Worst,Hurricane High Gravity,2.85,"Look: Pale yellow and clear. Two fingers of fizzy white head that quickly dissipates.

Smell: Sweet adjunct malt, slight citrus, slight metallic note.

Taste: Barely perceptible, crackery adjunct malt. No real hop flavor or bitterness.

Mouthfeel: Thin and highly carbonated.

Overall: Classic cheap malt liquor. Not outright disgusting (at least when cold), but extremely boring so you can chug a tallboy."
Worst,Hurricane High Gravity,1.93,"A-B's take on other high gravity malt liquors. Appearance is average. Smell is sweet. Taste is sweet and malty at first, but then it gets boozy. On my tongue, it felt slick and buttery. Probably won't have this again."
Worst,Hurricane High Gravity,1.87,"It is foamy but very pale. It straw and the head dissapears quickly. It smells metallic. The taste isn't strong but is sweet with a bad aftertaste. The feel is light and not bubbly enuf but bubbly. overall, good hurricane prerp."
Worst,Hurricane High Gravity,2.35,"Pours golden yellow with a one finger head.
The aroma is sweet cereal grains and not much else.
The flavor isn’t terrible, very sweet but not too offensive for the style. It drinks very smooth, dangerous at 8%,"
Worst,Hurricane High Gravity,2.6,"Much better than the original. While it still rates below average, it is miles better than the other. Best consumed ice cold. Pours a clear gold with a thin head. Smell is sweet and grainy. The taste follows, the sweet in this one is far superior to the taste of the original. If I rated it solely based on it being really cheap, it would probably be just about average"
Worst,Hurricane High Gravity,4.6,"Now, this review is not comparing this malt liquor to beers. This review is comparing this malt liquor to other malt liquors.

The Hurricane High Gravity pours quite well. It has a dark golden body and a small head.

The aroma it emits is one of sweet caramel.

The flavor also brings forth a sweet caramel taste, followed up by a bread-like flavor.

It is one of the smoothest and most appealing malt liquors I have tasted. Most malt liquors are consumed just for the alcohol percentage, this one actually tastes and feels good!

This malt liquor goes down VERY good."
